id,dateAdded,dateUpdated,address,categories,primaryCategories,city,country,keys,latitude,longitude,name,postalCode,province,sourceURLs,websites
AWhw0dIda4HuVbedf4DD,2019-01-21T14:29:15Z,2019-05-18T14:00:45Z,511 NW 4th Street,"Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Walnut Ridge,US,us/ar/walnutridge/511nw4thstreet/-1161002137,36.07314,-90.95494,McDonald's,72476,AR,https://www.yellowpages.com/walnut-ridge-ar/mip/mcdonalds-481564599,https://www.mcdonalds.com/us/en-us/location/AR/WALNUT-RIDGE/511-NW-4TH-ST/36346.html?cid=RF:YXT:RoN::Clicks
AWhsAOKiIxWefVJwDEP4,2019-01-20T15:03:35Z,2019-05-18T13:56:42Z,103 Hwy 31 N,"Ice Cream Parlors,Breakfast,Fast Food,Coffeehouses,Salads,Hamburgers,Restaurants,Sandwich Shops",Accommodation & Food Services,Athens,US,us/al/athens/103hwy31n/-1161002137,34.8037,-86.9519,McDonald's,35611,AL,http://www.citysearch.com/profile/32138696/athens_al/mc_donald_s.html,https://www.mcdonalds.com/us/en-us/location/AL/ATHENS/103-HWY-31-N/3720.html?cid=RF:YXT:RoN::Clicks
AWrLOsk4QTFama1XpNB5,2019-05-18T13:56:28Z,2019-05-18T13:56:28Z,7101 Democracy Blvd Spc 2341,"Chicken Restaurants,Fast Food Restaurants,Restaurants,Take Out Restaurants",Accommodation & Food Services,Bethesda,US,us/md/bethesda/7101democracyblvdspc2341/-624847056,39.02284,-77.14688,Popeyes Louisiana Kitchen,20817,MD,https://www.yellowpages.com/bethesda-md/mip/popeyes-louisiana-kitchen-545916899,http://www.popeyes.com
AWrLOOrHQTFama1XpNAY,2019-05-18T13:54:26Z,2019-05-18T13:54:26Z,2451 Chillum Road,"Chicken Restaurants,Fast Food Restaurants,Restaurants,Take Out Restaurants",Accommodation & Food Services,Hyattsville,US,us/md/hyattsville/2451chillumroad/-624847056,38.95171,-76.96881,Popeyes Louisiana Kitchen,20782,MD,https://www.yellowpages.com/hyattsville-md/mip/popeyes-louisiana-kitchen-473797442,http://www.popeyes.com
AVweVtoSByjofQCxxV_-,2016-04-04T03:21:58Z,2019-05-18T13:45:09Z,889 E National Rd,"Asian Restaurants,Restaurant,Chinese Restaurant,Carry-out food,Caterers,Chinese Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",Accommodation & Food Services,Vandalia,US,us/oh/vandalia/889enationalrd/-1665266908,39.8926,-84.1809,Dragon China,45377,OH,"https://www.yellowpages.com/vandalia-oh/mip/dragon-china-2102166%25252523yp-rating,http://www.citysearch.com/profile/8208589/vandalia_oh/dragon_china.html",http://www.dragonchinaohio.com/
AWqGcK9gsVYjT2BJ-I8x,2019-05-05T05:03:21Z,2019-05-18T13:44:36Z,104 N West Street,"American Restaurants,Caterers,American,Soul Food Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",Accommodation & Food Services,Alexandria,US,us/va/alexandria/104nweststreet/2076766999,38.80626,-77.05471,Charlene's Kitchen,22314,VA,"https://www.opentable.com/r/charlenes-kitchen-alexandria,https://www.yellowpages.com/alexandria-va/mip/charlenes-kitchen-14652399","http://charlenes-kitchen.com/,http://www.charlenes-kitchen.com"
AVwd4dxuIN2L1WUf0Ccy,2016-06-04T21:03:47Z,2019-05-18T13:42:30Z,8476 E Ridge Rd,"Restaurant,Carry-out food,Mexican Restaurants,Mexican,Breakfast,Vegetarian,Fast Food Restaurant,Mexican restaurants,Fast Food Restaurants,Fast Food,Restaurants",Accommodation & Food Services,Hobart,US,us/in/hobart/8476eridgerd/-864103396,41.5511,-87.2369,Taco Bell,46342,IN,"http://www.citysearch.com/profile/3992103/hobart_in/taco_bell.html,https://www.yellowpages.com/hobart-in/mip/taco-bell-473496639,https://www.allmenus.com/in/hobart/526725-taco-bell/menu/,http://www.yellowbook.com/profile/taco-bell_1852776245.html,https://www.yellowbook.com/profile/taco-bell_1852776245.html,https://www.allmenus.com/in/hobart/208040-taco-bell/menu/","https://locations.tacobell.com/in/hobart/8476-e-ridge-rd.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=032494&utm_content=website,http://tacobell.com,http://www.tacobell.com"
AVwelwumByjofQCxzpl3,2016-03-27T05:33:37Z,2019-05-18T13:42:29Z,6904 Kennedy Ave,"Restaurant,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food,Fast food restaurants,Restaurants",Accommodation & Food Services,Hammond,US,us/in/hammond/6904kennedyave/-2061630068,41.588,-87.462,Burger King,46323,IN,"https://www.allmenus.com/in/hammond/167334-burger-king/menu/,https://foursquare.com/v/burger-king/4bcbc1b10687ef3bf165decc,http://www.yellowbook.com/profile/burger-king_1529571121.html,http://www.citysearch.com/profile/3990690/hammond_in/burger_king.html",https://locations.bk.com/in/hammond/6904-kennedy-ave.html
AVwdCGc6IN2L1WUfrgMs,2015-10-23T00:46:16Z,2019-05-18T13:39:41Z,2622 Charles St,"Ice Cream Parlors,Carry-out food,Movie theaters,Breakfast,Hot dog restaurants,American restaurants,Hamburger restaurants,Take Out Restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,Fast Food Restaurant,Coffeehouses,Salads,Fast food restaurants,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops",Accommodation & Food Services,Rockford,US,us/il/rockford/2622charlesst/-1161002137,42.2597,-89.0541,McDonald's,61108,IL,"https://www.yellowbook.com/profile/mcdonalds_1630658377.html,https://www.yellowpages.com/rockford-il/mip/mcdonalds-7835664,http://www.citysearch.com/profile/626716585/rockford_il/mcdonald_s.html,http://www.yellowbook.com/profile/mcdonalds_1630658377.html,https://foursquare.com/v/mcdonalds/4c746395b474a1cd1790b6bf","http://www.mcdonalds.com/,http://mcdonalds.com/,https://www.mcdonalds.com/us/en-us/location/IL/ROCKFORD/2622-CHARLES-ST/20900.html?cid=RF:YXT:RoN::Clicks"
AVwdNvhCkufWRAb53g44,2016-03-27T05:30:45Z,2019-05-18T13:35:37Z,6200 Cermak Rd,"Carry-out food,Caterers,Fried Chicken Joint,American restaurants,Fast Food,Restaurants,Restaurant,Barbecued poultry,Fast Food Restaurant,Chicken,Barbecue,Spare rib restaurants,Chicken restaurants",Accommodation & Food Services,Berwyn,US,us/il/berwyn/6200cermakrd/106088,41.8511,-87.779,KFC,60402,IL,"https://foursquare.com/v/kfc/4d3783127ebf721e78c267fb,https://www.yellowbook.com/profile/kfc_1851470574.html,http://www.yellowbook.com/profile/kfc_1851470574.html,http://www.citysearch.com/profile/36990852/berwyn_il/kfc.html","https://www.kfc.com/store-locator?query=60402,http://www.kfc.com"
AV4fnOOKRxPSIh2RerUb,2017-08-26T17:35:29Z,2019-05-18T13:26:46Z,2800 Milton Way Ste 5,"Carry-out food,Caterers,Delicatessens,Groceries,American restaurants,Fast Food Restaurants,Take Out Restaurants,Sandwiches,Restaurants,Sandwich Shops",Accommodation & Food Services,Milton,US,us/wa/milton/2800miltonwayste5/-891525969,47.25103,-122.29538,Subway,98354,WA,"https://www.yellowpages.com/milton-wa/mip/subway-2659496,http://www.yellowbook.com/profile/subway_1631512021.html",http://www.subway.com
AWrLH48pQTFama1XpMmy,2019-05-18T13:26:44Z,2019-05-18T13:26:44Z,235 Roosevelt Avenue,"Fast Food Restaurants,Restaurants,Sandwich Shops,Take Out Restaurants",Accommodation & Food Services,Enumclaw,US,us/wa/enumclaw/235rooseveltavenue/-891525969,47.19938,-121.97502,Subway,98022,WA,https://www.yellowpages.com/enumclaw-wa/mip/subway-10529877,http://www.subway.com
AWrLHxLEsVYjT2BJAa4m,2019-05-18T13:26:12Z,2019-05-18T13:26:12Z,1402 1st Street,"Pizza,Fast Food Restaurants,Restaurants,Take Out Restaurants",Accommodation & Food Services,Enumclaw,US,us/wa/enumclaw/14021ststreet/-1055723171,47.20153,-121.98932,Domino's Pizza,98022,WA,https://www.yellowpages.com/enumclaw-wa/mip/dominos-pizza-19420187,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps
AVweBbD3_7pvs4fz_WRm,2015-09-21T08:23:14Z,2019-05-18T13:26:11Z,2800 Milton Way,"Pizza,Restaurant,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Pizza Place,Sandwich Place,Restaurants",Accommodation & Food Services,Milton,US,us/wa/milton/2800miltonway/-1055723171,47.25103,-122.29538,Domino's Pizza,98354,WA,"http://www.tripadvisor.com/Restaurant_Review-g58612-d4626228-Reviews-Domino_s_Pizza-Milton_Washington.html,https://foursquare.com/v/dominos-pizza/4c79e97f81bca093d636ff14,https://www.yellowpages.com/milton-wa/mip/dominos-pizza-468423718,http://www.tripadvisor.com/Restaurant_Review-g58612-d7154770-Reviews-Milton_Wok-Milton_Washington.html,http://www.tripadvisor.com/Restaurant_Review-g58612-d4661878-Reviews-Starbucks-Milton_Washington.html,https://foursquare.com/v/dominos-pizza/4c79e97f81bca093d636ff14/menu,https://www.tripadvisor.com/Restaurant_Review-g58612-d4626228-Reviews-Domino_s_Pizza-Milton_Washington.html,http://www.citysearch.com/profile/10849701/milton_wa/domino_s_pizza.html,http://www.yellowpages.com/milton-wa/mip/dominos-pizza-468423718","https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmaps,https://www.dominos.com/en/pages/order/menu.jsp?utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps#/menu/category/all"
AVzoRUxPFcQ3k02bC7PM,2017-06-27T06:37:54Z,2019-05-18T13:25:46Z,3500 S Meridian Ste F18,"Natural food restaurants,Carry-out food,Ice cream parlors,American restaurants,Fast Food Restaurants,Restaurants,Ice Cream Shop,Juice bars,Ice Cream and Frozen Desserts,Snack Place,Vegetarian restaurants,Refreshment Stands,Food Court,Health food restaurants,Juices",Accommodation & Food Services,Puyallup,US,us/wa/puyallup/3500smeridianstef18/1326279764,47.15782,-122.29609,Orange Julius,98373,WA,"https://foursquare.com/v/orange-julius/4c2d232e4e132d7f90f09bdf,https://foursquare.com/v/orange-julius/4c2d232e4e132d7f90f09bdf/menu,https://www.yellowpages.com/puyallup-wa/mip/orange-julius-7959011,https://www.yellowbook.com/profile/orange-julius_1844035098.html","http://www.orangejulius.com/,http://www.orangejulius.com"
AV1st3EIRxPSIh2RbEKA,2017-07-22T23:52:27Z,2019-05-18T13:19:33Z,1769 NW Saint Lucie West Blvd,"Carry-out food,Mexican Restaurants,Caterers,Tex-mex restaurants,Southwestern restaurants,American restaurants,Family style restaurants,Mexican restaurants,Take Out Restaurants,Fast Food Restaurants,Catering,Restaurants",Accommodation & Food Services,Port Saint Lucie,US,us/fl/portsaintlucie/1769nwsaintluciewestblvd/-1713328846,27.3197,-80.3928,Moe's Southwest Grill,34986,FL,"https://www.yellowbook.com/profile/moes-southwest-grill_1865084014.html,http://www.citysearch.com/profile/748154570/port_saint_lucie_fl/moe_s_southwest_grill.html,http://www.yellowbook.com/profile/moes-southwest-grill_1865084014.html","https://www.moes.com,http://www.moes.com/,https://www.moes.com/"
AVwdPmWn_7pvs4fz3zXf,2015-11-02T16:48:20Z,2019-05-18T13:01:13Z,5603 Leesburg Pike,"Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,Hamburger restaurants,Take Out Restaurants,Fast Food,Fast Food Restaurants,Restaurants,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Fast food restaurants,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops",Accommodation & Food Services,Falls Church,US,us/va/fallschurch/5603leesburgpike/-1161002137,38.84817,-77.1249,McDonald's,22041,VA,"http://www.citysearch.com/profile/607249280/falls_church_va/mc_donald_s.html,https://foursquare.com/v/mcdonalds/4be06ff498f2a593fc3ec25a/menu,http://www.yellowbook.com/profile/mcdonalds_1503754118.html,https://www.yellowpages.com/falls-church-va/mip/mcdonalds-470897443","https://www.mcdonalds.com/us/en-us/location/VA/FALLS-CHURCH/5603-LEESBURG-PIKE/20503.html?cid=RF:YXT:RoN::Clicks,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
AVwcm2ES_7pvs4fzw_PP,2016-03-24T09:54:44Z,2019-05-18T13:01:09Z,4803 Leesburg Pike,"Carry Out Food,Ice Cream Parlors,Carry-out food,Breakfast,Hot dog restaurants,Hamburger restaurants,Take Out Restaurants,Fast Food,Fast Food Restaurants,Restaurants,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Fast food restaurants,Hamburgers,Sandwich Shops",Accommodation & Food Services,Alexandria,US,us/va/alexandria/4803leesburgpike/-1161002137,38.8434,-77.112,McDonald's,22302,VA,"https://www.yellowpages.com/alexandria-va/mip/mcdonalds-452073212,https://www.allmenus.com/va/alexandria/188067-mcdonalds/menu/,https://foursquare.com/v/mcdonalds/4bf1716fef99c9b6cb4d5b42/menu,https://foursquare.com/v/mcdonalds/4bf1716fef99c9b6cb4d5b42,http://www.yellowbook.com/profile/mcdonalds_1535424743.html,http://www.citysearch.com/profile/44118648/alexandria_va/mc_donald_s.html","https://www.mcdonalds.com/us/en-us/location/VA/ALEXANDRIA/4803-LEESBURG-PIKE/1892.html?cid=RF:YXT:RoN::Clicks,http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,https://www.mcdonalds.com/"
AWrLA_HFZ4Yw-wtdgDsZ,2019-05-18T12:56:34Z,2019-05-18T12:56:34Z,806 H St NW,"Sandwich Shops,Delicatessens,Fast Food Restaurants,Restaurants,Take Out Restaurants",Accommodation & Food Services,Washington,US,us/dc/washington/806hstnw/-26676258,38.89981,-77.02303,BLIMPIE,20001,DC,https://www.yellowpages.com/washington-dc/mip/blimpie-7198288,http://www.blimpie.com
AWnW30dkQTFama1XYvLT,2019-04-01T03:03:45Z,2019-05-18T12:56:12Z,1961 Chain Bridge Rd,"Fast Food Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Mc Lean,US,us/va/mclean/1961chainbridgerd/-1871079961,38.91792,-77.22138,Five Guys Burgers Fries,22102,VA,https://www.yellowpages.com/mc-lean-va/mip/five-guys-burgers-fries-468636919,"http://www.fiveguys.com,http://www.fiveguys.com/"
AWnW3hE9QTFama1XYuxt,2019-04-01T03:03:27Z,2019-05-18T12:52:52Z,4834 Lee HWay,"Fast Food Restaurants,Take Out Restaurants,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Arlington,US,us/va/arlington/4834leehway/-1161002137,38.89635,-77.12625,McDonald's,22207,VA,https://www.yellowpages.com/arlington-va/mip/mcdonalds-13812812,https://www.mcdonalds.com/us/en-us/location/VA/ARLINGTON/4834-LEE-HWY/445.html?cid=RF:YXT:RoN::Clicks
AWrK_6mmcuP9ADUBCT_c,2019-05-18T12:51:53Z,2019-05-18T12:51:53Z,1705 Ridgeside Drive,"Pizza,Family Style Restaurants,Fast Food Restaurants,Restaurants,Take Out Restaurants",Accommodation & Food Services,Mount Airy,US,us/md/mountairy/1705ridgesidedrive/-66712705,39.36273,-77.16395,Pizza Hut,21771,MD,https://www.yellowpages.com/mount-airy-md/mip/pizza-hut-473098009,https://locations.pizzahut.com/md/mount-airy/1705-ridgeside-dr
AWNT0jbfa4HuVbedQDh9,2018-05-12T09:55:10Z,2019-05-18T12:46:57Z,2545 E Highway 50,"Carry-out food,Breakfast,Hot dog restaurants,Seafood restaurants,Steak and chop restaurants,American Restaurant,Burgers,Ice cream parlors,American restaurants,Hamburger restaurants,Karaoke,Restaurants,Restaurant,Burger Joint,American Restaurants,Traditional American,Fast Food Restaurant,Fast food restaurants,Hamburgers,Breakfast Restaurants",Accommodation & Food Services,Clermont,US,us/fl/clermont/2545ehighway50/1305117222,28.546,-81.711,Steak 'n Shake,34711,FL,"https://www.dexknows.com/business_profiles/steak__n_shake-l2348931825,https://www.dexknows.com/business_profiles/steak__n_shake-l913368895,http://www.citysearch.com/profile/43524115/clermont_fl/steak_n_shake.html,https://www.yellowbook.com/profile/steak-n-shake_1856519058.html,http://www.yellowbook.com/profile/steak-n-shake_1856519058.html","https://www.steaknshake.com/,http://www.steaknshake.com,http://www.steaknshake.com/locations/23845-steak-n-shake-e-highway-50-clermont,http://www.steaknshake.com/"
AV1c2Qrp3-Khe5l_L4Kx,2017-07-19T21:55:14Z,2019-05-18T12:42:42Z,412 South St,"Restaurant,Hot dog restaurants,Fast Food Restaurant,Hamburger restaurants,Fast Food Restaurants,Fast Food,Hamburgers and Hot Dogs,Restaurants",Accommodation & Food Services,Front Royal,US,us/va/frontroyal/412southst/-2061630068,38.9118,-78.1879,Burger King,22630,VA,"http://www.yellowbook.com/profile/burger-king_1838405890.html,https://foursquare.com/v/burger-king/4c62edbeeb82d13ab49606d6,http://www.citysearch.com/profile/10509393/front_royal_va/burger_king.html",https://locations.bk.com/va/front-royal/412-south-st.html
AVzA-jrOFcQ3k02bBagJ,2017-06-19T15:30:43Z,2019-05-18T12:34:28Z,8800 Kingsridge Dr,"Delis And Delicatessens,Restaurant,Carry-out food,Delicatessens,wich Place,Take Out Restaurants,Fast Food Restaurants,Sandwiches,Restaurants,Sandwich Shops",Accommodation & Food Services,Dayton,US,us/oh/dayton/8800kingsridgedr/-891525969,39.6305,-84.2124,SUBWAY,45458,OH,"http://www.citysearch.com/profile/781976160/dayton_oh/subway.html,http://www.yellowbook.com/profile/subway_1839008061.html,https://foursquare.com/v/subway/4ea07a04775ba9493a91aba6,https://www.yellowpages.com/dayton-oh/mip/subway-22775423,https://foursquare.com/v/subway/4ea07a04775ba9493a91aba6/menu",http://www.subway.com
AV0aTw9-3D1zeR_xEXVE,2017-07-06T23:49:35Z,2019-05-18T12:30:07Z,613 Sagamore Pkwy W,"Ice Cream Parlors,Breakfast,Fast Food Restaurants,Take Out Restaurants,Fast Food,Restaurants,Frozen Yogurt Shops,Restaurant,Fast Food Restaurant,Coffeehouses,Salads,Hamburgers and Hot Dogs,Hamburgers,Sandwich Shops",Accommodation & Food Services,West Lafayette,US,us/in/westlafayette/613sagamorepkwyw/-1161002137,40.4529,-86.9176,McDonald's,47906,IN,"http://www.citysearch.com/profile/4132527/west_lafayette_in/mc_donald_s.html,https://www.yellowpages.com/west-lafayette-in/mip/mcdonalds-467525238","http://mcdonalds.com,https://www.mcdonalds.com/us/en-us/location/IN/WEST-LAFAYETTE/613-SAGAMORE-PKWY-W/4848.html?cid=RF:YXT:RoN::Clicks"
AWrK67ZfcuP9ADUBCTnX,2019-05-18T12:30:06Z,2019-05-18T12:30:06Z,705 W Main St,"Fast Food,Ice Cream Parlors",Accommodation & Food Services,Delphi,US,us/in/delphi/705wmainst/-1914135427,40.5833,-86.6808,Dairy Queen Grill & Chill,46923,IN,http://www.citysearch.com/profile/4055522/delphi_in/dairy_queen.html,https://www.dairyqueen.com/us-en/Locator/Detail/?localechange=1&store-id=2380
AWCRRBcg3-Khe5l_cmul,2017-12-26T05:18:02Z,2019-05-18T12:25:45Z,5810 Kingstowne Ctr Ste 130,"Restaurant,Carry-out food,Delicatessens,Fast Food Restaurants,Take Out Restaurants,Sandwiches,Restaurants,Sandwich Shops",Accommodation & Food Services,Alexandria,US,us/va/alexandria/5810kingstownectrste130/-891525969,38.77326,-77.13509,Subway,22315,VA,"https://www.tripadvisor.com/Restaurant_Review-g30226-d4254365-Reviews-Subway-Alexandria_Virginia.html,http://www.yellowbook.com/profile/subway_1631199518.html,https://www.yellowpages.com/alexandria-va/mip/subway-684442",http://www.subway.com
AV5bHMg6a4HuVbedDdqJ,2017-09-07T06:46:17Z,2019-05-18T12:25:43Z,3711 Campus Dr Ste E,"Take Out Restaurants,Fast Food Restaurants,Restaurants,Sandwich Shops",Accommodation & Food Services,College Park,US,us/md/collegepark/3711campusdrstee/-891525969,38.98424,-76.94935,Subway,20740,MD,https://www.yellowpages.com/college-park-md/mip/subway-483334140,http://www.subway.com
AWrK562nsVYjT2BJAZwI,2019-05-18T12:25:42Z,2019-05-18T12:25:42Z,4817 Lee HWay,"Fast Food Restaurants,Restaurants,Sandwich Shops,Take Out Restaurants",Accommodation & Food Services,Arlington,US,us/va/arlington/4817leehway/-891525969,38.89687,-77.12586,Subway,22207,VA,https://www.yellowpages.com/arlington-va/mip/subway-2736610,http://www.subway.com
AWrK53t0cuP9ADUBCTik,2019-05-18T12:25:29Z,2019-05-18T12:25:29Z,1901 Michigan Ave NE,"Fast Food Restaurants,Restaurants,Sandwich Shops,Take Out Restaurants",Accommodation & Food Services,Washington,US,us/dc/washington/1901michiganavene/-891525969,38.94556,-76.97829,Subway,20018,DC,https://www.yellowpages.com/washington-dc/mip/subway-506752199,http://www.subway.com
AWrK51XTZ4Yw-wtdgDFF,2019-05-18T12:25:19Z,2019-05-18T12:25:19Z,3691 Bladensburg Road,"Fast Food Restaurants,Restaurants,Sandwich Shops,Take Out Restaurants",Accommodation & Food Services,Brentwood,US,us/md/brentwood/3691bladensburgroad/-891525969,38.9344,-76.95186,Subway,20722,MD,https://www.yellowpages.com/brentwood-md/mip/subway-6320141,http://www.subway.com
AWrK5kj6QTFama1XpLf9,2019-05-18T12:24:10Z,2019-05-18T12:24:10Z,8700 Flower Avenue,"Pizza,Fast Food Restaurants,Restaurants,Take Out Restaurants",Accommodation & Food Services,Silver Spring,US,us/md/silverspring/8700floweravenue/-1055723171,38.99845,-77.00393,Domino's Pizza,20901,MD,https://www.yellowpages.com/silver-spring-md/mip/dominos-pizza-5609112,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps
AWrK5jf2QTFama1XpLf3,2019-05-18T12:24:06Z,2019-05-18T12:24:06Z,5747 Burke Centre Parkway,"Fast Food Restaurants,Mexican Restaurants,Restaurants,Take Out Restaurants",Accommodation & Food Services,Burke,US,us/va/burke/5747burkecentreparkway/1143321601,38.7987,-77.32031,Chipotle Mexican Grill,22015,VA,https://www.yellowpages.com/burke-va/mip/chipotle-mexican-grill-11081172,https://locations.chipotle.com/va/burke/5747-burke-centre-pkwy?utm_source=extendednetworkandutm_medium=yextandutm_campaign=yext_listings
AV1js3an3-Khe5l_OFW7,2017-07-21T05:51:32Z,2019-05-18T12:23:59Z,785 Elkridge Landing Rd Ste 120,"Pizza,Take Out Restaurants,Fast Food Restaurants,Restaurants",Accommodation & Food Services,Linthicum Heights,US,us/md/linthicumheights/785elkridgelandingrdste120/-1055723171,39.19261,-76.68276,Domino's Pizza,21090,MD,"https://www.yellowpages.com/linthicum-heights-md/mip/dominos-pizza-467872838,http://www.citysearch.com/profile/4942289/linthicum_hts_md/domino_s_pizza.html",http://www.dominos.com
AVwchR7CIN2L1WUfl1bF,2016-03-29T04:47:19Z,2019-05-18T12:23:50Z,9912b Georgetown Pike,"Pizza,Restaurant,Food Delivery,Take Out Restaurants,Fast Food Restaurants,Chicken,Pizza Place,Restaurants",Accommodation & Food Services,Great Falls,US,us/va/greatfalls/9912bgeorgetownpike/-1055723171,39.003895,-77.30829,Domino's Pizza,22066,VA,"http://www.citysearch.com/profile/10463925/great_falls_va/domino_s.html,https://www.yellowpages.com/great-falls-va/mip/dominos-pizza-451369164,http://www.yellowpages.com/great-falls-va/mip/dominos-pizza-451369164,https://foursquare.com/v/dominos-pizza/4ce70fd1678aa0930201e0ea,https://www.allmenus.com/va/great-falls/24465-dominos-pizza/menu/,https://foursquare.com/v/dominos-pizza/4ce70fd1678aa0930201e0ea/menu","https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/pages/order/menu.jsp?utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps#/menu/category/all,https://www.dominos.com/en/?redirect=homepage&utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps"
AWofrTjvQTFama1Xd4LX,2019-04-15T05:57:32Z,2019-05-18T12:23:45Z,6317 Multiplex Dr Ste A,"Mexican Restaurant,Mexican Restaurants,Fast Food Restaurants,Take Out Restaurants,Restaurants",Accommodation & Food Services,Centreville,US,us/va/centreville/6317multiplexdrstea/1143321601,38.82824,-77.4382,Chipotle Mexican Grill,20121,VA,"https://www.yellowpages.com/centreville-va/mip/chipotle-mexican-grill-2725948,https://foursquare.com/v/chipotle-mexican-grill/4b09c099f964a520f31c23e3","https://locations.chipotle.com/va/centreville/6317-multiplex-dr?utm_source=extendednetworkandutm_medium=yextandutm_campaign=yext_listings,https://locations.chipotle.com/va/centreville/6317-multiplex-dr"
AWrK5crLQTFama1XpLfc,2019-05-18T12:23:38Z,2019-05-18T12:23:38Z,1521 N Quaker Lane,"Fast Food Restaurants,Mexican Restaurants,Restaurants,Take Out Restaurants",Accommodation & Food Services,Alexandria,US,us/va/alexandria/1521nquakerlane/1143321601,38.814873,-77.12099,Chipotle Mexican Grill,22304,VA,https://www.yellowpages.com/alexandria-va/mip/chipotle-mexican-grill-535363818,http://www.chipotle.com
AWrK5cuhQTFama1XpLfe,2019-05-18T12:23:38Z,2019-05-18T12:23:38Z,9447 Lorton Market Street,"Fast Food Restaurants,Mexican Restaurants,Restaurants,Take Out Restaurants",Accommodation & Food Services,Lorton,US,us/va/lorton/9447lortonmarketstreet/1143321601,38.70169,-77.22071,Chipotle Mexican Grill,22079,VA,https://www.yellowpages.com/lorton-va/mip/chipotle-mexican-grill-535202906,https://locations.chipotle.com/va/lorton/9447-lorton-market-st?utm_source=extendednetworkandutm_medium=yextandutm_campaign=yext_listings
AWrK5b8csVYjT2BJAZuE,2019-05-18T12:23:35Z,2019-05-18T12:23:35Z,7923 Tyson Oaks Circle,"Fast Food Restaurants,Mexican Restaurants,Restaurants,Take Out Restaurants",Accommodation & Food Services,Vienna,US,us/va/vienna/7923tysonoakscircle/1143321601,38.90606,-77.2196,Chipotle Mexican Grill,22182,VA,https://www.yellowpages.com/vienna-va/mip/chipotle-mexican-grill-467509424,http://www.chipotle.com
AWh_pvsSa4HuVbedgC4W,2019-01-24T11:26:45Z,2019-05-18T12:21:54Z,4514 Chappie James Blvd SW,"Mexican Restaurants,Take Out Restaurants,Fast Food Restaurants,Restaurants",Accommodation & Food Services,Washington,US,us/dc/washington/4514chappiejamesblvdsw/-1796976627,38.840054,-77.01721,California Tortilla,20032,DC,https://www.yellowpages.com/washington-dc/mip/california-tortilla-534747358,"http://californiatortilla.com/,http://californiatortilla.com"
AWrK4t6MsVYjT2BJAZrA,2019-05-18T12:20:26Z,2019-05-18T12:20:26Z,470 Lenfant Plz SW,"Hamburgers and Hot Dogs,Fast Food Restaurants,Restaurants",Accommodation & Food Services,Washington,US,us/dc/washington/470lenfantplzsw/-1871079961,38.88415,-77.02434,Five Guys Burgers Fries,20024,DC,https://www.yellowpages.com/washington-dc/mip/five-guys-burgers-fries-535076877,http://www.fiveguys.com
AWrK4gqHsVYjT2BJAZqN,2019-05-18T12:19:32Z,2019-05-18T12:19:32Z,470 Lenfant Plz SW,"Sandwich Shops,American Restaurants,Delicatessens,Fast Food Restaurants,Restaurants",Accommodation & Food Services,Washington,US,us/dc/washington/470lenfantplzsw/883237414,38.88415,-77.02434,Potbelly Sandwich Works,20024,DC,https://www.yellowpages.com/washington-dc/mip/potbelly-sandwich-works-465792811,http://www.potbelly.com
